molDWRow_1613, 1.3047567592565206, 1, 1
molDWRow_1656, 6.828588639565014, 1, 1
molDWRow_292, 8.8322884557032, 2, 1
molDWRow_1610, 11.063565307983847, 1, 2
molDWRow_1537, 9.372310828208535, 1, 1
molDWRow_1657, -9.149603865395857, 1, 1
molDWRow_1411, 5.562645225175266, 1, 1
molDWRow_1000, 5.540192795810189, 2, 1
molDWRow_630, -4.078382430208483, 2, 1
molDWRow_1615, 14.082734075399289, 2, 1
molDWRow_1614, 0.7881054345620916, 2, 1
molDWRow_1193, 28.29386523603012, 1, 2
molDWRow_1003, -8.6901971337944, 2, 1
molDWRow_584, 11.155576302025075, 2, 1
molDWRow_1451, 31.120070148927606, 2, 2
molDWRow_44, 15.887159045923733, 1, 2
molDWRow_590, 0.8955622245659259, 2, 1
molDWRow_1414, -10.131391590362362, 2, 2
molDWRow_1415, 0.9001198038301917, 2, 2
molDWRow_1519, 8.948147113811675, 1, 2
SAMPLmol4, 4.409445937476011, 2, 1
molDWRow_1523, -10.422268265627677, 4, 4
molDWRow_1385, 17.90526963667811, 2, 1
molDWRow_1241, 20.72348878306573, 2, 2
molDWRow_1485, 20.894842706434055, 2, 2
molDWRow_1516, -0.6622946258933016, 2, 3
molDWRow_30, -17.56653071919701, 4, 2
molDWRow_1001, -1.8579885262382099, 2, 1
molDWRow_1511, 5.088830300634926, 2, 3
molDWRow_1381, 8.593158880290439, 2, 2
molDWRow_1056, 5.164849862925641, 1, 1
molDWRow_1423, -31.3270449933481, 2, 2
molDWRow_1384, 16.21158092913873, 2, 2
molDWRow_1501, 2.5790856358733705, 2, 1
molDWRow_1616, 7.324265395597097, 2, 1
molDWRow_59, 20.317717422774063, 5, 6
molDWRow_1660, -22.97052691554196, 1, 1
molDWRow_314, 8.270199171878263, 2, 4
molDWRow_1010, 6.122708837418487, 2, 1
molDWRow_1188, 14.708740879091142, 2, 2
molDWRow_1496, -4.22395543482841, 1, 1
molDWRow_1612, 10.343593561997803, 2, 1
molDWRow_1503, 2.15957240524214, 1, 1
SAMPLmol2, -4.220849324214683, 2, 1
molDWRow_1536, 13.442040025437754, 1, 2
molDWRow_441, -5.674947140854446, 1, 1
molDWRow_1413, -11.029734813268089, 2, 2
molDWRow_1535, 20.08267550880226, 3, 5
molDWRow_1181, 21.606733510608795, 2, 2
molDWRow_1465, -4.517856905951744, 2, 2
